,score,score_precision,score_recall,score_f1,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline
0,0.41805556,0.44525662,0.43333334,0.36878425,12.333933,120.0,0.123121135,3,session_0,3,5,004-2014,EEGNet_8_2
1,0.43611112,0.44877234,0.45,0.44618404,11.100359,120.0,0.10931772,3,session_1,3,5,004-2014,EEGNet_8_2
2,0.621875,0.5764214,0.56875,0.5637581,10.223051,160.0,0.0997753,3,session_2,3,5,004-2014,EEGNet_8_2
3,0.5132812,0.490904,0.50625,0.48372424,15.820109,160.0,0.15905035,3,session_3,3,5,004-2014,EEGNet_8_2
4,0.48359376,0.50675136,0.50625,0.49942312,16.65367,160.0,0.17836584,3,session_4,3,5,004-2014,EEGNet_8_2
5,0.5152778,0.44722953,0.5,0.431485,26.511873,120.0,0.27865303,3,session_0,3,5,004-2014,DeepConvNet
6,0.36944443,0.40902779,0.46666667,0.40902293,15.329133,120.0,0.15724407,3,session_1,3,5,004-2014,DeepConvNet
7,0.4875,0.51936996,0.51875,0.4570926,20.856743,160.0,0.22208388,3,session_2,3,5,004-2014,DeepConvNet
8,0.45234376,0.40439883,0.41875,0.39960077,19.909384,160.0,0.2123893,3,session_3,3,5,004-2014,DeepConvNet
9,0.4359375,0.3942363,0.4875,0.41831395,19.775309,160.0,0.21113947,3,session_4,3,5,004-2014,DeepConvNet
10,0.43611112,0.4530915,0.45833334,0.4509013,12.776311,120.0,0.13175467,3,session_0,3,5,004-2014,ShallowConvNet
11,0.4611111,0.4574392,0.45833334,0.4572415,12.062597,120.0,0.12645926,3,session_1,3,5,004-2014,ShallowConvNet
12,0.51171875,0.49307358,0.49375,0.4847419,12.465716,160.0,0.13189048,3,session_2,3,5,004-2014,ShallowConvNet
13,0.40078124,0.4290914,0.43125,0.42317718,14.833866,160.0,0.15524745,3,session_3,3,5,004-2014,ShallowConvNet
14,0.534375,0.55118364,0.55,0.5477126,22.451859,160.0,0.24194577,3,session_4,3,5,004-2014,ShallowConvNet
