,score,score_precision,score_recall,score_f1,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline
0,0.9852,0.92709273,0.925,0.92490804,60.435513,200.0,0.31585044,5,session_A,13,2,001-2015,ACM+MDM(Grid)
1,0.9605,0.87593985,0.835,0.83038217,132.8926,200.0,0.688118,5,session_B,13,2,001-2015,ACM+MDM(Grid)
2,0.9782,0.9170435,0.915,0.9148958,0.6766062,200.0,0.0041265762,5,session_A,13,2,001-2015,Cov+EN
3,0.9447,0.85897434,0.815,0.8091554,1.3514426,200.0,0.008272477,5,session_B,13,2,001-2015,Cov+EN
4,0.9514,0.83627576,0.82,0.81779534,2.4728336,200.0,0.016147736,5,session_A,13,2,001-2015,CSP+LDA
5,0.9372,0.85807294,0.83,0.8266014,3.3566458,200.0,0.021545516,5,session_B,13,2,001-2015,CSP+LDA
6,0.9786,0.9126409,0.91,0.9098558,382.51746,200.0,2.536221,5,session_A,13,2,001-2015,ACM+TGSP+SVM(Grid)
7,0.9635,0.87593985,0.835,0.83038217,750.28864,200.0,4.7173758,5,session_B,13,2,001-2015,ACM+TGSP+SVM(Grid)
8,0.9661,0.88616,0.875,0.8740903,0.53453445,200.0,0.0026275304,5,session_A,13,2,001-2015,FgMDM
9,0.9395,0.8541667,0.84,0.83838385,0.9514797,200.0,0.004623876,5,session_B,13,2,001-2015,FgMDM
10,0.9778,0.9215175,0.92,0.91992795,0.33206296,200.0,0.0015495584,5,session_A,13,2,001-2015,MDM
11,0.9298,0.85211265,0.79,0.78031176,0.5960567,200.0,0.0026150602,5,session_B,13,2,001-2015,MDM
12,0.965,0.9053648,0.905,0.90497863,0.6558881,200.0,0.0039619226,5,session_A,13,2,001-2015,TANG+SVM
13,0.9398,0.8397692,0.815,0.81156576,1.2775295,200.0,0.007650713,5,session_B,13,2,001-2015,TANG+SVM
