,score,score_precision,score_recall,score_f1,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline
0,0.5736054,0.5223339,0.52190477,0.5161015,160.13211,144.0,3.0838516,2,session_E,22,2,001-2014,ACM+MDM(Grid)
1,0.66585034,0.65015906,0.64809525,0.64466727,146.75864,144.0,2.8585603,2,session_T,22,2,001-2014,ACM+MDM(Grid)
2,0.7370068,0.71519715,0.70428574,0.69825745,0.42875075,144.0,0.006690265,2,session_E,22,2,001-2014,Cov+EN
3,0.67734694,0.65064794,0.6409524,0.63665664,0.41758388,144.0,0.006521508,2,session_T,22,2,001-2014,Cov+EN
4,0.6003401,0.57201684,0.5704762,0.5689793,0.59273744,144.0,0.009131665,2,session_E,22,2,001-2014,CSP+LDA
5,0.6689116,0.61329246,0.6047619,0.59712327,0.39739752,144.0,0.006029252,2,session_T,22,2,001-2014,CSP+LDA
6,0.7380272,0.6690991,0.6661905,0.66513234,882.68964,144.0,17.648268,2,session_E,22,2,001-2014,ACM+TGSP+SVM(Grid)
7,0.63265306,0.6037016,0.5995238,0.5947193,840.1455,144.0,16.804409,2,session_T,22,2,001-2014,ACM+TGSP+SVM(Grid)
8,0.76278913,0.7507516,0.7438095,0.7412468,0.10207443,144.0,0.0016168657,2,session_E,22,2,001-2014,FgMDM
9,0.69687074,0.6487283,0.6409524,0.63567525,0.09991698,144.0,0.0015743579,2,session_T,22,2,001-2014,FgMDM
10,0.569932,0.5731838,0.5719048,0.5665149,0.061469078,144.0,0.0007761253,2,session_E,22,2,001-2014,MDM
11,0.6782313,0.64953077,0.6471428,0.6445904,0.06080432,144.0,0.0007435273,2,session_T,22,2,001-2014,MDM
12,0.72034013,0.674536,0.6685714,0.6643403,0.42239565,144.0,0.0066779037,2,session_E,22,2,001-2014,TANG+SVM
13,0.70265305,0.6904578,0.68285716,0.6782161,0.4766775,144.0,0.0073260292,2,session_T,22,2,001-2014,TANG+SVM
