,score,score_precision,score_recall,score_f1,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline
0,0.8937415,0.81777054,0.8138095,0.8114987,142.50725,144.0,2.7928565,4,session_E,22,2,001-2014,ACM+MDM(Grid)
1,0.8216326,0.7379542,0.7290476,0.72739625,141.99496,144.0,2.7780411,4,session_T,22,2,001-2014,ACM+MDM(Grid)
2,0.89863944,0.846222,0.83190477,0.83146125,0.3864277,144.0,0.0059874277,4,session_E,22,2,001-2014,Cov+EN
3,0.80163264,0.76504576,0.76428574,0.7642854,0.40768757,144.0,0.006446415,4,session_T,22,2,001-2014,Cov+EN
4,0.87707484,0.8058832,0.79714286,0.79569405,0.5923413,144.0,0.0089866035,4,session_E,22,2,001-2014,CSP+LDA
5,0.8231973,0.7475016,0.7447619,0.742971,0.3991868,144.0,0.00606863,4,session_T,22,2,001-2014,CSP+LDA
6,0.9459184,0.8589914,0.85380954,0.85314727,834.78455,144.0,16.608042,4,session_E,22,2,001-2014,ACM+TGSP+SVM(Grid)
7,0.837483,0.76787573,0.7647619,0.7631938,832.9151,144.0,16.585258,4,session_T,22,2,001-2014,ACM+TGSP+SVM(Grid)
8,0.9091157,0.84432775,0.83190477,0.83145857,0.09831457,144.0,0.001561723,4,session_E,22,2,001-2014,FgMDM
9,0.8180272,0.7377106,0.73714286,0.73632187,0.122120716,144.0,0.001941017,4,session_T,22,2,001-2014,FgMDM
10,0.81687075,0.7517949,0.7504762,0.7497057,0.05805974,144.0,0.00073080865,4,session_E,22,2,001-2014,MDM
11,0.7769388,0.7200294,0.7157143,0.71449256,0.059949923,144.0,0.0007466137,4,session_T,22,2,001-2014,MDM
12,0.9166667,0.8479517,0.8314286,0.83056533,0.4000637,144.0,0.0062370235,4,session_E,22,2,001-2014,TANG+SVM
13,0.8317007,0.76640517,0.7633333,0.7636127,0.47471103,144.0,0.007286471,4,session_T,22,2,001-2014,TANG+SVM
