,dataset,index,pipe1,pipe2,p,smd,nsub
64,002-2014,64,DeepConvNet,EEGNet_8_2,0.1451,0.3022754282679076,14
65,002-2014,65,EEGNet_8_2,EEGNet_8_2,0.0001,0.0,14
66,002-2014,66,FgMDM,EEGNet_8_2,0.3417,0.1014455699506524,14
67,002-2014,67,MDM,EEGNet_8_2,0.9942,-0.8118617049378355,14
68,002-2014,68,ACM+MDM(MDOP),EEGNet_8_2,0.9944,-0.8020712234085781,14
69,002-2014,69,ACM+TGSP+SVM(MDOP),EEGNet_8_2,0.7618,-0.20063182773897023,14
70,002-2014,70,ShallowConvNet,EEGNet_8_2,0.0542,0.46919305320053534,14
71,002-2014,71,TANG+SVM,EEGNet_8_2,0.248,0.20448436054490363,14
72,002-2014,72,ACM+MDM(Grid),FgMDM,0.8379,-0.2981892686405311,14
73,002-2014,73,ACM+TGSP+SVM(Grid),FgMDM,0.0053,0.6709494272971832,14
74,002-2014,74,CSP+LDA,FgMDM,0.8225,-0.2573280143827705,14
75,002-2014,75,Cov+EN,FgMDM,0.0467,0.5080994460469608,14
76,002-2014,76,DeepConvNet,FgMDM,0.0404,0.501550090989228,14
77,002-2014,77,EEGNet_8_2,FgMDM,0.6585,-0.1014455699506524,14
78,002-2014,78,FgMDM,FgMDM,0.0001,0.0,14
79,002-2014,79,MDM,FgMDM,0.9997,-0.8049113859021917,14
80,002-2014,80,ACM+MDM(MDOP),FgMDM,0.9964,-0.683938113705068,14
81,002-2014,81,ACM+TGSP+SVM(MDOP),FgMDM,0.9181,-0.39272990680226194,14
82,002-2014,82,ShallowConvNet,FgMDM,0.0559,0.4469562211042031,14
83,002-2014,83,TANG+SVM,FgMDM,0.0104,0.7075902027605419,14
84,002-2014,84,ACM+MDM(Grid),MDM,0.0001,0.8830973812746964,14
85,002-2014,85,ACM+TGSP+SVM(Grid),MDM,0.0001,1.0673693883081221,14
86,002-2014,86,CSP+LDA,MDM,0.0001,0.723263608994974,14
87,002-2014,87,Cov+EN,MDM,0.0001,0.9220291580545774,14
88,002-2014,88,DeepConvNet,MDM,0.0001,1.0934452304664304,14
89,002-2014,89,EEGNet_8_2,MDM,0.006,0.8118617049378355,14
90,002-2014,90,FgMDM,MDM,0.0005,0.8049113859021917,14
91,002-2014,91,MDM,MDM,0.0001,0.0,14
92,002-2014,92,ACM+MDM(MDOP),MDM,0.3739,0.09951982856182115,14
93,002-2014,93,ACM+TGSP+SVM(MDOP),MDM,0.004,0.6803519175898216,14
94,002-2014,94,ShallowConvNet,MDM,0.0001,1.2134094848511636,14
95,002-2014,95,TANG+SVM,MDM,0.0001,0.9233902095515508,14
96,002-2014,96,ACM+MDM(Grid),ACM+MDM(MDOP),0.0016,0.8731701680329473,14
97,002-2014,97,ACM+TGSP+SVM(Grid),ACM+MDM(MDOP),0.0006,0.9670741316511411,14
98,002-2014,98,CSP+LDA,ACM+MDM(MDOP),0.0032,0.6370186355943941,14
99,002-2014,99,Cov+EN,ACM+MDM(MDOP),0.0007,0.8042667531923265,14
100,002-2014,100,DeepConvNet,ACM+MDM(MDOP),0.0011,0.9063417450446657,14
101,002-2014,101,EEGNet_8_2,ACM+MDM(MDOP),0.0058,0.8020712234085781,14
102,002-2014,102,FgMDM,ACM+MDM(MDOP),0.0038,0.683938113705068,14
103,002-2014,103,MDM,ACM+MDM(MDOP),0.6261,-0.09951982856182115,14
104,002-2014,104,ACM+MDM(MDOP),ACM+MDM(MDOP),0.0001,0.0,14
105,002-2014,105,ACM+TGSP+SVM(MDOP),ACM+MDM(MDOP),0.0001,0.7178529418687898,14
106,002-2014,106,ShallowConvNet,ACM+MDM(MDOP),0.0006,1.0142006988498509,14
107,002-2014,107,TANG+SVM,ACM+MDM(MDOP),0.0014,0.7919651203617488,14
108,002-2014,108,ACM+MDM(Grid),ACM+TGSP+SVM(MDOP),0.586,-0.07217258551220064,14
109,002-2014,109,ACM+TGSP+SVM(Grid),ACM+TGSP+SVM(MDOP),0.0063,0.8298092975895157,14
110,002-2014,110,CSP+LDA,ACM+TGSP+SVM(MDOP),0.1327,0.3125514925993891,14
111,002-2014,111,Cov+EN,ACM+TGSP+SVM(MDOP),0.0227,0.6012584170222263,14
112,002-2014,112,DeepConvNet,ACM+TGSP+SVM(MDOP),0.0239,0.6033930886946974,14
113,002-2014,113,EEGNet_8_2,ACM+TGSP+SVM(MDOP),0.2384,0.20063182773897023,14
114,002-2014,114,FgMDM,ACM+TGSP+SVM(MDOP),0.0821,0.39272990680226194,14
115,002-2014,115,MDM,ACM+TGSP+SVM(MDOP),0.9962,-0.6803519175898216,14
116,002-2014,116,ACM+MDM(MDOP),ACM+TGSP+SVM(MDOP),1.0001,-0.7178529418687898,14
117,002-2014,117,ACM+TGSP+SVM(MDOP),ACM+TGSP+SVM(MDOP),0.0001,0.0,14
118,002-2014,118,ShallowConvNet,ACM+TGSP+SVM(MDOP),0.0039,0.7162565090682081,14
119,002-2014,119,TANG+SVM,ACM+TGSP+SVM(MDOP),0.0274,0.5861462724363411,14
120,002-2014,120,ACM+MDM(Grid),ShallowConvNet,0.9866,-0.5999910718241592,14
121,002-2014,121,ACM+TGSP+SVM(Grid),ShallowConvNet,0.2927,0.1632104195083117,14
122,002-2014,122,CSP+LDA,ShallowConvNet,0.9768,-0.5941498170278189,14
123,002-2014,123,Cov+EN,ShallowConvNet,0.8256,-0.25364052340702176,14
124,002-2014,124,DeepConvNet,ShallowConvNet,0.4705,0.020266136967761098,14
125,002-2014,125,EEGNet_8_2,ShallowConvNet,0.946,-0.46919305320053534,14
126,002-2014,126,FgMDM,ShallowConvNet,0.9443,-0.4469562211042031,14
127,002-2014,127,MDM,ShallowConvNet,1.0001,-1.2134094848511636,14
128,002-2014,128,ACM+MDM(MDOP),ShallowConvNet,0.9996,-1.0142006988498509,14
129,002-2014,129,ACM+TGSP+SVM(MDOP),ShallowConvNet,0.9962,-0.7162565090682081,14
130,002-2014,130,ShallowConvNet,ShallowConvNet,0.0001,0.0,14
131,002-2014,131,TANG+SVM,ShallowConvNet,0.8023,-0.22787158322511142,14
132,002-2014,132,ACM+MDM(Grid),TANG+SVM,0.9215,-0.39624626105915745,14
133,002-2014,133,ACM+TGSP+SVM(Grid),TANG+SVM,0.0725,0.42754998963061025,14
134,002-2014,134,CSP+LDA,TANG+SVM,0.9697,-0.5339607566764705,14
135,002-2014,135,Cov+EN,TANG+SVM,0.592,-0.05931601801557952,14
136,002-2014,136,DeepConvNet,TANG+SVM,0.2124,0.22683199792212985,14
137,002-2014,137,EEGNet_8_2,TANG+SVM,0.7522,-0.20448436054490363,14
138,002-2014,138,FgMDM,TANG+SVM,0.9898,-0.7075902027605419,14
139,002-2014,139,MDM,TANG+SVM,1.0001,-0.9233902095515508,14
140,002-2014,140,ACM+MDM(MDOP),TANG+SVM,0.9988,-0.7919651203617488,14
141,002-2014,141,ACM+TGSP+SVM(MDOP),TANG+SVM,0.9727,-0.5861462724363411,14
142,002-2014,142,ShallowConvNet,TANG+SVM,0.1975,0.22787158322511142,14
143,002-2014,143,TANG+SVM,TANG+SVM,0.0001,0.0,14
